DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20210243,18904,32296,TARGA RESOURCES OPERATING LLC,811 LOUISIANA ST SUITE 2100,HOUSTON,TX,77002,,HVL,"LOUISIANA, TEXAS","LOUISIANA, MISSISSIPPI, TEXAS",,142.53,142.53,,,,,,,,,1057275323.000,,9.664,454.776,0,0,0,0,464.44,0,0,0,0,0,0,0,9.664,454.776,0,0,0,0,464.44,0,0,0,0,32.289,32.289,0,2.629,2.629,0,59.789,59.789,0,155.919,155.919,145.388,0,145.388,15.288,0,15.288,25.457,0,25.457,3.485,0,3.485,9.134,0,9.134,0,0,0,449.378,198.752,250.626,SUPPLEMENTAL,06/09/21,10/29/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210191,18280,32296,TARGA RESOURCES OPERATING LLC,811 LOUISIANA ST SUITE 2100,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,"LOUISIANA, TEXAS",,0,0,,,,,,,,,,440110.000,0,2.6,0,0,0,0,2.6,0,0,0,0,0,0,0,0,2.6,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0.7,0,0.7,0,0,0,2.6,2.6,0,INITIAL,06/02/21,6/2/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210207,18811,32312,"REPSOL OIL & GAS USA, LLC",337 DANIEL ZENKER DRIVE,HORSHEADS,NY,14845,,Crude Oil,,TEXAS,,22.74,22.74,,,,,,,10196613.000,,,,0,61.54,0,0,0,0,61.54,0,0,0,0,0,0,0,0,61.54,0,0,0,0,61.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.54,0,61.54,0,0,0,61.54,61.54,0,SUPPLEMENTAL,06/04/21,6/29/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210140,18212,32327,TEXAS PIPELINE LLC,16211 LA CANTERA PARKWAY SUITE 202,SAN ANTONIO,TX,78256,,HVL,,TEXAS,,0.00,0.00,,,,,,,,,47962862.000,,0,54.65,0,0,0,0,54.65,0,0,0,0,0,0,0,0,54.65,0,0,0,0,54.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.65,0,54.65,0,0,0,54.65,54.65,0,SUPPLEMENTAL,05/21/21,5/21/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210086,18146,32331,"PASADENA REFINING SYSTEM, INC.",111 RED BLUFF ROAD,PASADENA,TX,77506,,Crude Oil,,TEXAS,,2.44,2.44,,,,,,,145521623.000,,,,0,2.44,0,0,0,0,2.44,0,0,0,0,0,0,0,0,2.44,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/31/21,3/31/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210161,18233,32331,"PASADENA REFINING SYSTEM, INC.",111 RED BLUFF ROAD,PASADENA,TX,77506,,HVL,,TEXAS,,5.23,5.23,,,,,,,,,5254921.000,,0,5.23,0,0,0,0,5.23,0,0,0,0,0,0,0,0,5.23,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,05/25/21,5/25/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210162,18234,32331,"PASADENA REFINING SYSTEM, INC.",111 RED BLUFF ROAD,PASADENA,TX,77506,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,8.01,8.01,,,,,,,,,,31305442.000,0,8.011,0,0,0,0,8.011,0,0,0,0,0,0,0,0,8.011,0,0,0,0,8.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,05/25/21,5/25/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210277,18374,32334,TC OIL PIPELINE OPERATIONS INC,700 LOUISIANA SUITE 700,HOUSTON,TX,77002,,Crude Oil,"ILLINOIS, KANSAS, MISSOURI, NEBRASKA, NORTH DAKOTA, OKLAHOMA, SOUTH DAKOTA, TEXAS",,,651.63,651.63,,,,,,0.000,312572271134.000,0,0.000,0.000,0,1926.2,0,0,0,0,1926.2,0,0,0,0,0,0,0,0,1926.2,0,0,0,0,1926.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210389,18488,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",HWY 366 & 32ND STREET,PORT ARTHUR,TX,77641-8870,,Crude Oil,,TEXAS,,13.6,13.6,,,,,,,12764668.000,,,,0,13.6,0,0,0,0,13.6,0,0,0,0,0,0,0,0,13.6,0,0,0,0,13.6,0,0,0,0,13.6,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,13.6,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210391,18490,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",HWY 366 & 32ND STREET,PORT ARTHUR,TX,77641-8870,,HVL,,TEXAS,,11,11,,,,,,,,,2747742.000,,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210390,18489,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",HWY 366 & 32ND STREET,PORT ARTHUR,TX,77641-8870,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,14.72,14.72,,,,,,,,,,30479311.000,0,14.72,0,0,0,0,14.72,0,0,0,0,0,0,0,0,14.72,0,0,0,0,14.72,0,0,0,0,0,0,0,2.8,2.8,0,7.12,7.12,0,0,0,0,0,0,0,0,0,4.8,0,4.8,0,0,0,0,0,0,0,0,0,14.72,4.8,9.92,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210055,18110,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,LOUISIANA,,1.35,1.35,,,,,,,25183105.000,,,,0,1.35,0,0,0,0,1.35,0,0,0,0,0,0,0,0,1.35,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/11/21,3/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210056,18111,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",ONE VALERO WAY,SAN ANTONIO,TX,78249,,HVL,,LOUISIANA,,1.56,1.56,,,,,,,,,1604833.000,,0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/11/21,3/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210057,18112,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,LOUISIANA,,1.62,1.62,,,,,,,,,,22094613.000,0,1.62,0,0,0,0,1.62,0,0,0,0,0,0,0,0,1.62,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/11/21,3/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210073,18131,32407,"GENESIS PIPELINE TEXAS, L.P.",919 MILAM; SUITE 2100,HOUSTON,TX,77002-5417,,Crude Oil,,TEXAS,,76.74,76.74,,,,,,0.000,203939187.000,0,0.000,0.000,0.73,92.82,0,0,0,0,93.55,0,0,0,0,0,0,0,0.73,92.82,0,0,0,0,93.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0,0,0,0,0,0,0.08,0,0.08,0.01,0,0.01,4.53,0,4.53,0,0,0,5.72,4.62,1.1,INITIAL,03/29/21,3/29/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210059,18114,32411,"GENESIS PIPELINE ALABAMA, LLC",919 MILAM; SUITE 2100,HOUSTON,TX,77002-5417,,Crude Oil,,ALABAMA,,19.5,19.5,,,,,,0.000,45483965.000,0,0.000,0.000,0,31.44,0,0,0,0,31.44,0,0,0,0,0,0,0,0,31.44,0,0,0,0,31.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.44,0,31.44,0,0,0,0,0,0,31.44,31.44,0,INITIAL,03/12/21,3/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210509,18612,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, L.L.C.","1515 ARAPAHOE STREET TOWER 1, SUITE 1600",DENVER,CO,80202,,HVL,,"PENNSYLVANIA, WEST VIRGINIA",,2.93,2.93,,,,,,,,,9090878.000,,0,9.42,0,0,0,0,9.42,0,0,0,0,0,0,0,0,9.42,0,0,0,0,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21,0,7.21,2.21,0,2.21,9.42,9.42,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210513,18825,32414,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.","1515 ARAPAHOE ST TOWER 1, SUITE 1600",DENVER,CO,80202,,Crude Oil,,OKLAHOMA,,12.94,12.94,,,,,,,238643768.000,,,,0,15.73,0,0,0,0,15.73,0,0,0,0,0,0,0,0,15.73,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,0,15.73,0,0,0,15.73,15.73,0,SUPPLEMENTAL,06/15/21,7/6/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210482,18584,32428,"INTERCONTINENTAL TERMINAL COMPANY, LLC",1943 BATTLEGROUND ROAD,DEER PARK,TX,77536,,HVL,,"LOUISIANA, TEXAS",,4.401,4.401,,,,,,0.000,0.000,0,109150796.000,0.000,0,4.428,0,0,0,0,4.428,0,0,0,0,0,0,0,0,4.428,0,0,0,0,4.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210553,18658,32445,SOUTHCROSS NGL PIPELINE LTD.,2103 CITYWEST BLVD SUITE 900,HOUSTON,TX,77042,,HVL,,TEXAS,,28.61,28.61,,,,,,,,,529652276.000,,0,118.12,0,0,0,0,118.12,0,0,0,0,0,0,0,0,118.12,0,0,0,0,118.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,3.48,104.67,0,104.67,0,0,0,108.15,108.15,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210187,18276,32447,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC.","1111 BAGBY ST., SKY LOBBY 2",HOUSTON,TX,77002,,Crude Oil,,NORTH DAKOTA,,0.27,0.27,,,,,,,20555.000,,,,0,4.08,0,0,0,0,4.08,0,0,0,0,0,0,0,0,4.08,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,4.08,0,0,0,4.08,4.08,0,INITIAL,06/01/21,6/1/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210546,18651,32450,"ROADRUNNER PIPELINE, L.L.C.",2828 N HARWOOD ST.  SUITE 1300,DALLAS,TX,75201,,Crude Oil,"NEW MEXICO, TEXAS",,,3.43,3.43,,,,,,,904795308.000,,,,0,69.33,0,0,0,0,69.33,0,0,0,0,0,0,0,0,69.33,0,0,0,0,69.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.33,0,69.33,0,0,0,0,0,0,69.33,69.33,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210572,18679,32453,BPX (EAGLE FORD) GATHERING LLC,1700 PLATTE STREET,DENVER,CO,80202,,Crude Oil,,TEXAS,,2.45,2.45,,,,,,,14752629.000,,,,0,194.81,0,0,0,0,194.81,0,0,0,0,0,0,0,0,194.81,0,0,0,0,194.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.86,0,191.86,2.95,0,2.95,194.81,194.81,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210009,18139,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC",910 LOUISIANA SUITE 2400,HOUSTON,TX,77002,,HVL,"KANSAS, OKLAHOMA",,,4.61,4.61,,,,,,,,,0.000,,0,45.58,0,0,0,0,45.58,0,0,0,0,0,0,0,0,45.58,0,0,0,0,45.58,0,0,0,0,0,0,0,0,0,0,0,0,45.58,0,45.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.58,45.58,0,SUPPLEMENTAL,01/22/21,3/30/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210696,18821,32473,OP RENO LLC,13205 MANCHESTER ROAD STE. 125,Saint Louis,MO,63131,,Refined and/or Petroleum Product (non-HVL),,NEVADA,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,07/02/21,7/2/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210536,18639,32476,"TREETOP MIDSTREAM SERVICES, LLC","602 CRESCENT PLACE, SUITE 100",RIDGELAND,MS,39157,,CO2,,MISSISSIPPI,,0,0,,,,,,58437.000,,,,,0,0.265,0,0,0,0,0.265,0,0,0,0,0,0,0,0,0.265,0,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0.265,0,0,0,0.265,0.265,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210587,18694,32483,"BRIDGER LAKE, LLC",1 LIBERTY PLAZA,LIBERTY,MO,64068,,Crude Oil,,WYOMING,,3.00,3.00,,,,,,,0.000,,,,0,25.3,0,0,0,0,25.3,0,0,0,0,0,0,0,0,25.3,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210063,18118,32488,"ENI US OPERATING CO, INC",1200 SMITH ST SUITE 1700,HOUSTON,TX,77002,,Crude Oil,,ALASKA,9.3,16.1,25.4,,0,,,128305,,90591556.000,,,18818.000,0,0,0,16.1,0,0,16.1,0,9.3,0,0,0,0,9.3,0,9.3,0,16.1,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,13.8,0,0,0,13.8,13.8,0,INITIAL,03/13/21,3/13/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210076,18134,32492,"GENESIS CRUDE OIL, L.P.","919 MILAM, SUITE 2100",HOUSTON,TX,77002,,Crude Oil,,LOUISIANA,,1.23,1.23,,,,,,0.000,1532453.000,0,0.000,0.000,0,2.16,0,0,0,0,2.16,0,0,0,0,0,0,0,0,2.16,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8,0,INITIAL,03/29/21,3/29/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210550,18655,32493,"UNEV PIPELINE, LLC",2828 N. HARWOOD ST. SUITE 1300,DALLAS,TX,75201,,Refined and/or Petroleum Product (non-HVL),"NEVADA, UTAH",,,124.78,124.78,,,,,,,,,,3111805698.000,0,426.52,0,0,0,0,426.52,0,0,0,0,0,0,0,0,426.52,0,0,0,0,426.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,426.14,0,426.14,0,0,0,426.51,426.51,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210619,18728,32495,"DELAWARE PIPELINE COMPANY, LLC",ONE SYLVAN WAY - SECOND FLOOR,PARSIPPANY,NJ,07054,,Refined and/or Petroleum Product (non-HVL),"DELAWARE, PENNSYLVANIA",,,23.37,23.37,,,,,,,,,,646063814.000,0,23.37,0,0,0,0,23.37,0,0,0,0,0,0,0,0,23.37,0,0,0,0,23.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.37,0,23.37,0,0,0,0,0,0,0,0,0,0,0,0,23.37,23.37,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210275,18372,32502,ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.,5400 WESTHEIMER COURT,HOUSTON,TX,77056,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, MINNESOTA, NORTH DAKOTA, WISCONSIN",,,483.45,483.45,,,,,,0.000,0.000,0,0.000,38816186706.000,0,817.25,0,0,0,0,817.25,0,0,0,0,0,0,0,0,817.25,0,0,0,0,817.25,0,0,0,0,0,0,0,0,0,0,133.81,133.81,0,0,0,0,0,0,1.2,0,1.2,0,0,0,668.27,0,668.27,13.97,0,13.97,0,0,0,817.25,683.44,133.81,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210183,18272,32503,"CALUMET SHREVEPORT REFINING, LLC",2780 WATERFRONT PARKWAY EAST DRIVE SUITE 200,INDIANAPOLIS,IN,46214,,Crude Oil,,LOUISIANA,,6.85,6.85,,,,,,,13344053.000,,,,0,6.85,0,0,0,0,6.85,0,0,0,0,0,0,0,0,6.85,0,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84,0,6.84,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,6.85,6.85,0,INITIAL,06/01/21,6/1/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210011,18061,32520,CITY OF BANGOR,Bangor City Hall  73,BANGOR,ME,04401-5118,,Refined and/or Petroleum Product (non-HVL),,MAINE,,0.93,0.93,,,,,,,,,,470167.000,0,0.934,0,0,0,0,0.934,0,0,0,0,0,0,0,0,0.934,0,0,0,0,0.934,0,0,0,0,0,0,0,0,0,0.934,0,0.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0.934,0,INITIAL,01/26/21,1/26/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210170,18258,32522,NRG OSWEGO HARBOR POWER,261 WASHINGTON BLVD.,OSWEGO,NY,13126,,Refined and/or Petroleum Product (non-HVL),,NEW YORK,,4.2,4.2,,,,,,,,,,0.000,0,4.2,0,0,0,0,4.2,0,0,0,0,0,0,0,0,4.2,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.2,0,INITIAL,05/26/21,5/26/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210209,18305,32526,COWTOWN PIPELINE PARTNERS L.P.,811 MAIN STREET SUITE 3400,HOUSTON,TX,77002,,HVL,,TEXAS,,5.03,5.03,,,,,,0.000,0.000,0,73776607.000,0.000,0,26.831,0,0,0,0,26.831,0,0,0,0,0,0,0,0,26.831,0,0,0,0,26.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,25.6,1.231,0,1.231,0,0,0,26.831,26.831,0,INITIAL,06/04/21,6/4/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210222,18318,32537,WYOMING PIPELINE COMPANY,825 TOWN & COUNTRY LANE,HOUSTON,TX,77024,,Crude Oil,,WYOMING,,1.50,1.50,,,,,,,118149564.000,,,,0,49.648,0,0,0,0,49.648,0,0,0,0,0,0,0,0,49.648,0,0,0,0,49.648,0,0,0,0,0,0,0,0,0,0,0,0,0,10.988,10.988,25.626,0,25.626,0,0,0,0,0,0,0,0,0,13.034,0,13.034,0,0,0,49.648,38.66,10.988,INITIAL,06/08/21,6/8/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210132,18202,32540,ELECTRAGAS INC.,"9211 WEST RD., #143-151",HOUSTON,TX,77064,,Crude Oil,,TEXAS,3.33,,3.33,,194,,,,,,,,,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,1.66,1.67,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,INITIAL,05/18/21,5/18/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210413,18513,32541,"COPANO NGL SERVICES (MARKHAM), LLC",1001 LOUISIANA ST SUITE 2300,HOUSTON,TX,77002,,HVL,,TEXAS,,35.01,35.01,,,,,,,,,699556684.000,,0,153.14,0,0,0,0,153.14,0,0,0,0,0,0,0,0,153.14,0,0,0,0,153.14,0,0,0,0,0,0,0,0,0,0,78.77,78.77,0,50.24,50.24,0,0,0,0,0,0,0.31,0,0.31,0.24,0,0.24,23.58,0,23.58,0,0,0,153.14,24.13,129.01,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210677,18788,32543,"DENBURY GREEN PIPELINE-TEXAS, LLC",5851 LEGACY CIRCLE SUITE 1200,PLANO,TX,75024,,CO2,TEXAS,,,70.12,70.12,,,,,,2524185636.000,,,,,0,131.51,0,0,0,0,131.51,0,0,0,0,0,0,0,0,131.51,0,0,0,0,131.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.51,0,131.51,0,0,0,131.51,131.51,0,INITIAL,06/16/21,6/16/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210678,18789,32545,"DENBURY GULF COAST PIPELINES, LLC",5851 LEGACY CIRCLE SUITE 1200,PLANO,TX,75024,,CO2,"LOUISIANA, MISSISSIPPI",,,57.69,57.69,,,,,,4862648886.000,,,,,0,381.96,0,0,0,0,381.96,0,0,0,0,0,0,0,0,381.96,0,0,0,0,381.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.03,0,0.03,0.05,0,0.05,0,0,0,317.85,0,317.85,10.75,0,10.75,3.1,0,3.1,331.82,331.78,0.04,INITIAL,06/16/21,6/16/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210015,18067,32551,"BKEP PIPELINE, LLC",6060 AMERICAN PLAZA SUITE 600,TULSA,OK,74135,,Crude Oil,"OKLAHOMA, TEXAS",OKLAHOMA,,184.12,184.12,,,,,,0.000,3200518858.000,0,0.000,0.000,248.8,359.1,0,0,0,0,607.9,0,0,0,0,0,0,0,248.8,359.1,0,0,0,0,607.9,0,0,0,0,1.2,1.2,0,69.3,69.3,0,11.5,11.5,0,37.4,37.4,0,8,8,0.1,0,0.1,19.7,0,19.7,9.4,0,9.4,74.4,0,74.4,0,0,0,231,103.6,127.4,INITIAL,02/01/21,2/1/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210189,18278,32559,"ALON USA KROTZ SPRINGS REFINERY, INC",7102 COMMERCE WAY,BRENTWOOD,TN,37027,,HVL,,LOUISIANA,,0.70,0.70,,,,,,0.000,0.000,0,12822162.000,0.000,0,13.1,0,0,0,0,13.1,0,0,0,0,0,0,0,0,13.1,0,0,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,10.3,0,0,0,0,0,0,2.8,0,2.8,0,0,0,0,0,0,0,0,0,13.1,13.1,0,INITIAL,06/02/21,6/2/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210192,18281,32559,"ALON USA KROTZ SPRINGS REFINERY, INC",7102 COMMERCE WAY,BRENTWOOD,TN,37027,,Refined and/or Petroleum Product (non-HVL),,LOUISIANA,,0.7,0.7,,,,,,0.000,0.000,0,0.000,0.000,0,2.8,0,0,0,0,2.8,0,0,0,0,0,0,0,0,2.8,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,2.8,0,0,0,0,0,0,0,0,0,2.8,2.8,0,INITIAL,06/02/21,6/2/2021,7000-1.1 (Rev. 01-2020)
