DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2018,20199331,37360,31483,CITY OF SCRIBNER UTILITIES,530 Main St. PO Box D,Scribner,Dodge,NE,68057,530 MAIN ST,SCRIBNER,,NE,68057,Natural Gas,NE,Municipal Owned,0,0,6.08,0,1.67,0,0,0,0,0,7.75,0,0,293,0,116,0,0,0,0,0,409,0,4.96,1.01,0.11,0,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0.1,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6.53,1.11,0.11,0,0,7.75,100,0,262,31,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,376,33,0,0,0,409,7.24,0,0,0,0,0,0,0,0.35,0.16,,7.75,359,0,0,0,0,0,4,1,16,29,,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,1,1,,Mike Stieren,operator,(402) 664-3231,(402) 664-3162,cityofsc3@gpcom.net,SUPPLEMENTAL,2/15/2019,2/15/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190706,38148,31487,MAINE NATURAL GAS,9 Industrial Parkway,Brunswick,,ME,04011,9 INDUSTRIAL PARKWAY,BRUNSWICK,,ME,04011,Natural Gas,ME,Investor Owned,0,0,0,24.8,185.8,0,0,0,0,0,210.6,0,0,0,0,4568,0,0,0,0,0,4568,0,0,0,14.4,10.4,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4,58.4,49,0,0,185.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,78.4,58.4,63.4,10.4,0,210.6,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368,181,15,4,0,4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4368,181,15,4,0,4568,0,0,0,0,0,0,0,4.8,101.1,104.7,,210.6,0,0,0,0,0,0,0,30,1983,2555,,4568,,,1,,,,,,,1,1,4,,15,,1,,,1,,,,,,,1,1,4,,5,,1,0,0,0,5,0,0,5,0,3128,150,3332,17,1077,,Sheena Mason,Supervisor - Gas Engineering,(207) 729-0420,(207) 729-9452,smason@mainenaturalgas.com,INITIAL,3/13/2019,3/13/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190975,38858,31497,WENDOVER GAS CO,PO Box 1054,GLENWOOD SPRINGS,,CO,81602,460 MESA ST,WEST WENDOVER,,NV,89883,Propane Gas,NV,Privately Owned,0,0,0,0,13.55,0,0,0,0,0,13.55,0,0,0,0,528,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,2.51,1.71,0,0,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.33,2.51,1.71,0,0,13.55,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,9,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,519,9,0,0,0,528,0,0,0,0,0,0,0,9.62,2.84,1.09,,13.55,0,0,0,0,0,0,0,499,10,19,,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.5,0,0,0,0,0,267,0,10,0,0,This supplemental report (6/5/19) is to correct the L&U number from 0.8% to the correct 1.5%. The discrepancy was due to a billing error with the Middle School meter that we had to correct.,Steven Shute,operator,(970)928-9208,,pipeline@rof.net,SUPPLEMENTAL,3/15/2019,6/5/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20199189,37201,31498,CLAIBORNE UTILITIES DISTRICT,630 Davis Dive,New Tazewell,,TN,37825,PO BOX 606,NEW TAZEWELL,,TN,37824,Natural Gas,TN,Municipal Owned,,,,29,94,0,0,0,0,0,123,,,,3,1275,0,0,0,0,0,1278,0,0,3,26,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,14,8,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,72,17,34,0,0,123,167,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,94,7,1,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1176,94,7,1,0,1278,0,0,0,0,0,0,0,82,34,7,,123,0,0,0,0,0,0,0,500,427,351,,1278,,,,,,,,,,,2,,5,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,2,0,839,37,348,0,0,,Teresa Mustard,Administrative Assisant,(423) 626-4282,(423) 626-3972,teresamustard@centurytel.net,INITIAL,2/6/2019,2/6/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190136,37525,31515,ALPINE NATURAL GAS,15 St. Andrews Rd. Suite 7 PO Box 550,Valley Springs,,CA,95252,15 ST ANDREWS RD #7,VALLEY SPRINGS,,CA,95252,Natural Gas,CA,Privately Owned,,,,0.01,40.8,0,0,0,0,0,40.81,,,,0,1662,0,0,0,0,0,1662,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.57,3.57,5.66,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31.57,3.58,5.66,0,0,40.81,93.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1662,0,0,0,0,1662,0,0,0,0,0,0,0,0,33.65,7.16,,40.81,0,0,0,0,0,0,0,0,1249,413,,1662,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.75,2,2,0,0,0,371,56,300,0,0,,Michael Lamond,Administrator,(209) 772-3006,(209) 772-3008,mike@alpinenaturalgas.com,INITIAL,2/25/2019,2/25/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190906,38356,31521,CONSUMERS GAS COOPERATIVE,298 Tracy Bridge Rd,ORRVILLE,,OH,44667,298 TRACY BRIDGE ROAD,ORRVILLE,,OH,44667,Natural Gas,OH,Cooperative,,,,1,381,0,0,0,0,0,382,571,,,1649,5638,0,0,0,0,0,7858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,138,58,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,185,139,58,0,0,382,15,150,2047,23,0,0,0,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,182,6,0,0,5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,150,7497,205,6,0,0,7858,113,0,0,0,0,0,0,0,10,259,,382,2455,0,0,0,0,0,0,0,1364,4039,,7858,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,5021,402,2461,402,2461,,Marcus Stebelton,,(330)682-1641,(330)682-4145,mstebelton@aspireenergyco.com,INITIAL,3/15/2019,3/15/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190056,37430,31525,CITY OF RIENZI MUNICIPAL GAS,PO BOX 53,RIENZI,Alcorn,MS,38865,PO BOX 53,RIENZI,,MS,38865,Natural Gas,MS,Municipal Owned,,,,,21,0,0,0,0,0,21,,,,,356,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,14,0,0,0,21,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,356,0,0,0,0,356,0,0,0,0,0,0,0,0,18,3,,21,0,0,0,0,0,0,0,0,313,43,,356,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,,38,6,48,0,0,,Chad Potts,operator,(662)462-5315,(662)462-8457,rienzitownhall@frontiernet.net,INITIAL,2/20/2019,2/20/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190635,38073,31531,"ONEOK WESTEX TRANSMISSION, LLC",100 WEST FIFTH STREET,TULSA,Tulsa,OK,74103-4298,100 WEST FIFTH STREET,TULSA,,OK,74103,Natural Gas,TX,Investor Owned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,573,20,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,573,20,0,0,0,593,0,0,0,0,0,0,0,0,0,0,,0,593,0,0,0,0,0,0,0,0,0,,593,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18710,0,0,0,0,,Karen Perez,Operator,(918)595-1703,,karen.perez@oneok.com,INITIAL,3/12/2019,3/12/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190828,38975,31539,"HANSON ENGINEERING, L.C.",16171 Road I,Liberal,,KS,67901,16171 ROAD I,LIBERAL,,KS,67901,Natural Gas,KS,Investor Owned,0,0,0,40.7,435.8,0,0,0,0,0,476.5,0,0,0,18,627,0,0,0,0,0,645,0,10.1,17.8,12.8,0,0,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,23.5,0,217.3,149,46,0,0,412.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,250.9,166.8,58.8,0,0,476.5,40,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,612,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,645,0,0,0,645,0,0,0,0,0,43,0,140,43,250.5,,476.5,0,0,0,0,0,33,0,295,72,245,,645,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,,Richard Hanson,operator,(620) 626-5777,(620) 624-3369,rlhanson@wbsnet.org,SUPPLEMENTAL,3/14/2019,8/27/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190440,37862,31588,"COSERV GAS, LTD",7701 S. STEMMEONS,CORINTH,,TX,76210,7701 SOUTH STEMMONS,CORINTH,,TX,76210,Natural Gas,TX,Privately Owned,0,0,0,60.25,1970.476,0,0,0,0,0,2030.726,0,0,0,15,120392,0,0,0,0,0,120407,0,0.12,33.6,26.53,0,0,60.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394.012,256.522,294.67,25.272,0,1970.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1394.132,290.122,321.2,25.272,0,2030.726,50,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118014,2361,15,2,0,120392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,118029,2361,15,2,0,120407,0,0,0,0,0,0,0,111,1131,788.726,,2030.726,0,0,0,0,0,0,0,3363,63239,53805,,120407,0,0,58,0,0,2,4,0,0,0,280,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,141,57,38,37,9,139638,6321,68482,134,589,,Lynn Schwab,Operator,(940)321-7800,(940)270-6830,lschwab@coserv.com,INITIAL,3/8/2019,3/8/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20199295,37471,31597,CITY OF HOOKER,PO BOX 67,HOOKER,,OK,73945,111 S BROADWAY,HOOKER,,OK,73945,Natural Gas,OK,Municipal Owned,0,0,6.03,2.11,5.41,0,0,0,0,0,13.55,0,0,400,128,326,0,0,0,0,0,854,0,5.41,2.11,0.62,0,0,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,1.58,0,3.53,0.3,,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.52,2.41,0.62,0,0,13.55,9,0,505,23,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,4,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,827,27,0,0,0,854,6.93,0.78,0,0.76,0.83,0.71,0,0,0.34,3.2,,13.55,397,0,0,27,76,24,0,0,8,322,,854,1,,,,,,,,,,1,4,,,,,1,,,,,,,,,,1,,,,,,1,0,1.1,0,0,0,0,0,92,26,337,1,850,,Misty Lynch,Agent,(580)652-2885,(580)652-2488,cihooker@hookeroklahoma.net,SUPPLEMENTAL,2/13/2019,2/22/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20199224,37244,31599,CITY OF SUSANVILLE,720 South Street,Susanville,US-CA,CA,96130,720 SOUTH STREET,SUSANVILLE,,CA,96130,Natural Gas,CA,Municipal Owned,,,,10,50,0,0,0,0,0,60,,,,,3151,0,0,0,0,0,3151,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,8,16,0,0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121,29,1,0,0,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3121,29,1,0,0,3151,0,0,0,0,0,0,0,0,59,1,,60,0,0,0,0,0,0,0,0,2608,543,,3151,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,317,17,229,2,27,,Dale Moore,Operator,(530)257-1041,(530)257-1057,dmoore@cityofsusanville.org,INITIAL,2/7/2019,2/7/2019,7100.1-1 (Rev. 10-2018)
